Trader Address,perpDay_Sharpe,perpDay_Calmar,perpDay_PNL,perpDay_length,perpWeek_Sharpe,perpWeek_Calmar,perpWeek_PNL,perpWeek_length,perpMonth_Sharpe,perpMonth_Calmar,perpMonth_PNL,perpMonth_length,perpAllTime_Sharpe,perpAllTime_Calmar,perpAllTime_PNL,perpAllTime_length,day_Sharpe,day_Calmar,day_PNL,day_length,week_Sharpe,week_Calmar,week_PNL,week_length,month_Sharpe,month_Calmar,month_PNL,month_length,allTime_Sharpe,allTime_Calmar,allTime_PNL,allTime_length,ACCValue,MaxACCValue,performance,metrics,rating_normal,performance_perp,metrics_perp,rating_perp,rating
0x2d949f1b1e64d41f0ec33f13d8c2399532ad4a84,-100.00000000,-100.00000000,0.00000000,1006,-100.00000000,-100.00000000,0.00000000,1184,-100.00000000,-100.00000000,0.00000000,887,-100.00000000,-100.00000000,0.00000000,647,-8.25340573,-0.34914604,-45879.02104700,968,14.09021434,1.02827293,115693.47956300,1181,8.48824341,1.02144026,119408.42418100,921,31.41771503,1.60083533,211462.50203300,642,382666.01203300,472803.61087100,7339806.37169995,24.25729216,65718.04275329,0.00000000,0.00000000,0.00000000,57.32278899
0xc3a3e5a0c2844d60062ae73ab12dbdcf59c07d77,,,0.00000000,1006,,,0.00000000,1165,,,0.00000000,867,,,0.00000000,543,0.03061806,0.00174385,152.88600300,1006,11.44557259,1.16041501,114294.85380500,1165,10.67155426,1.26186867,121812.42603600,867,28.34489330,3.68109209,305651.58701100,521,308804.00701100,359827.24908600,36352533.04116718,25.96011229,156521.46550665,543.00000000,0.00000000,0.00000000,88.46509637
0xc32235231d29831a2cb2a11e3f9c7f38160fc1dd,,,0.00000000,1084,,,0.00000000,1253,,,0.00000000,950,,,0.00000000,696,26.63477782,2.46331614,1865630.49172500,1085,39.28534283,4.05263653,2269474.66207500,1254,11.18288842,1.65840957,1969161.64989400,916,52.27604346,3.24735393,4907226.82708400,661,4099814.70708400,9080612.40053700,89347925.43235826,53.13474425,502251.02422121,696.00000000,0.00000000,0.00000000,158.46940150
0xe22e5844ade7b1e89ef4ba044c076ae7885073bc,,,0.00000000,2990,,,0.00000000,1492,,,0.00000000,955,,,0.00000000,574,53.76064436,6.67967007,1710.56853800,2842,52.68894101,8.85385215,2140.69257400,1492,62.25010887,13.19495257,2273.03505800,955,60.61460557,18.61730109,4418.87000000,570,0.00000000,185643.58269300,10612417501.29086685,0.00000000,0.00000000,574.00000000,0.00000000,0.00000000,0.00000000
0x606b48d6b2f4b168f99e1bd47b382c8e403f15ba,-14.24656403,-0.78676987,-368558.02112500,1025,-2.36280862,-0.32338319,-165005.99622900,1198,-7.81533778,-0.57626176,-293802.54887600,825,-4.13837424,-0.35663167,-116586.38000000,533,-27.00028464,-0.81510568,-465580.72094800,1022,-2.28056323,-0.16866945,-90452.25233200,1193,-1.68912470,-0.12671351,-64312.46120900,842,26.43645070,4.03868477,965699.34017100,532,212901.87017100,975791.77371700,13.81820202,21.22334194,78.89319421,0.00000000,0.00000000,0.00000000,1.98611674
0x1d5f6f501a6e42779b08a721d8c6c8804d6c2a89,,,0.00000000,1005,,,0.00000000,1179,,,0.00000000,872,,,0.00000000,647,5.96779831,0.36803721,42309.65785000,1005,11.63297028,1.19484585,188713.57568200,1179,13.14656084,1.65034636,277673.01838500,830,34.90346098,1.49294985,338706.05742900,657,359219.26742900,764971.73338900,9504340.36640140,27.28546704,84118.66705147,647.00000000,0.00000000,0.00000000,64.85316764
0x55d83cf97dca143676006cfbd95cf64f5b1b14d7,-100.00000000,-100.00000000,0.00000000,1022,-100.00000000,-100.00000000,0.00000000,1197,-1.57082952,-0.99924894,-12.07644000,899,-2.43810668,-0.99344596,-2136.71000000,646,-2.76149941,-0.14199773,-17076.17690500,1016,5.75859786,0.43030428,56841.81494100,1185,2.98090194,0.26290261,43522.55797900,898,-7.15692580,-0.23303845,-49162.64232500,634,367506.66767500,496913.03069100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0xc86176da1ae818281f8bfc5afa03f9a092aa20a0,-15.93437513,-0.64746266,-520850.02644600,1000,5.49565513,0.28061621,107201.22238700,1159,7.20417028,0.74792573,320118.54196700,841,1.62707892,0.09293836,40638.34270400,626,-15.93439377,-0.64745563,-520850.41955100,1000,5.49559275,0.28060872,107200.62502000,1159,7.20411050,0.74790259,320117.76769500,841,24.97995007,2.01210421,537573.89178200,626,950126.89178200,1353055.80820200,3415947.56921134,30.94427952,57192.09078378,48.23605658,18.46205204,128.22298085,2708.01409914
0x58e1b0e63c905d5982324fcd9108582623b8132e,347.22939704,58.54591183,69803.00000000,1005,267.27899649,43.68069410,98360.25000000,1151,69.18359650,15.52339653,132870.25000000,877,112.88835331,inf,495213.62054500,570,347.22939704,58.54591183,69803.00000000,1005,168.19860576,32.14993557,99356.50000000,1186,69.18359650,15.52339653,132870.25000000,877,117.43446224,inf,514733.37054500,538,324105.62054500,324105.62054500,17089877619.90960312,28.92943117,3781894.16222685,18106375917.00459671,28.70661242,3862759.88035483,3822113.16441547
0xd8d5b0f7219aed171efb5ae2ac3b9941206f7349,-23.93569449,-0.83774950,-1594411.18373100,1073,-10.39285554,-0.81702013,-1892692.44529700,1244,6.53166392,-0.95748900,-4352509.60316500,891,5.64709505,-1.11897494,-6614422.21979600,586,-29.98537942,-0.90418690,-1862221.46882400,1073,-36.66097008,-0.86016067,-2217486.26736500,1243,-8.43433442,-0.99065717,-4901764.26819500,907,-58.24141097,-0.94603486,-5630804.28176900,580,1723673.01823100,6380775.92831100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,-0.48534625,-0.03772968,-1317576.53867200,1046,-7.95040569,-0.56322410,-51051337.61389600,1180,-2.93520932,-0.65527367,-65646025.92648199,835,-15.15387706,-0.42674198,-32563549.49427000,712,-3.48239418,-0.23589671,-8289803.66808300,1046,-11.85258184,-0.57218891,-50072634.32239300,1180,-6.63723980,-0.53456874,-57237994.35363300,859,-18.74525507,-0.39798998,-31433137.86216900,718,89783603.89783099,117958666.94427200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0x3ccbf0dd3e66bcd7ed88cb98b6dd0c0eb073f213,24.46358493,3.95074682,1362.68702400,1012,18.91122289,4.30064747,1455.26690000,1194,1.79354233,0.45943426,558.11958600,860,9.96272397,5.24868852,14086.17328700,608,-1.70850237,-0.09426466,-10069.17328000,1012,17.35224726,1.25432528,148750.04524400,1190,11.36326386,1.43367830,192010.94588600,876,29.64207040,1.38026026,247490.11420700,666,428909.16420700,503495.16759000,9012190.22558880,25.47899600,76488.73626275,12713932.01127129,12.05400544,42980.48633739,57336.92600677
0xe2492449d0b9fbf3ee505fd1509ed9ef26ecf03e,-100.00000000,-100.00000000,0.00000000,1002,-100.00000000,-100.00000000,0.00000000,1164,-100.00000000,-100.00000000,0.00000000,877,-100.00000000,-100.00000000,0.00000000,709,-5.66927945,-0.24854493,-4709.46993700,1003,7.25989949,0.72145300,33694.68460400,1164,6.35027245,0.99911668,78336.77050300,883,1.20789685,0.03693820,4502.07007100,716,0.24007100,280561.17118100,8.49015156,7.22622718,21.05568295,0.00000000,0.00000000,0.00000000,1.02605270
0x1d7afab94d57b7af40142ac422e088ab3c138144,-100.00000000,-100.00000000,0.00000000,1007,-100.00000000,-100.00000000,0.00000000,1181,-1.55819385,-1.00000000,-0.00772900,893,1.56508311,0.75297746,7183.87522500,543,8.91593148,0.45354648,711.84924000,1008,4.29348298,0.17421981,300.63260700,1183,-5.27088666,-0.23497746,-661.61548200,893,31.04695843,36.81050241,1149020.71248500,557,5374.18248500,1110069.21393100,183155.12078417,19.67772758,8421.40350063,0.00300219,7.13150397,0.39075129,57.36439917
0xdf9ea6ec3b7109935ccb4fb267e15ac1fb077ab1,0.00000002,0.00000000,0.00000000,1419,-0.00000001,0.00000000,0.00000000,1443,-1.53153182,-0.93089309,-0.00930800,970,3.15645628,80.90431086,35685.79415400,597,-23.38025154,-0.52778122,-68511.03820300,1406,4.52381917,0.22933023,27650.42519000,1430,4.74725111,0.54508249,71889.53007200,957,25.72078296,28.83057361,2441436.28346400,571,596426.23346400,1488917.15805400,184288920.75510612,39.49078351,536099.45253941,9.47182964,11.31789799,34.83234510,4321.29623375
0xb6ce51b7970cbe17f8b2680f760f5eb0c8e5fc15,,,0.00000000,1000,,,0.00000000,1157,,,0.00000000,824,,,0.00000000,550,3.13178056,0.15979225,997.55499400,1000,26.06508847,1.76289353,10522.22859100,1157,18.25294389,1.46336023,11895.53798500,824,76.57951197,11.49622657,52264.53208200,565,156912.72208200,159821.05088600,833741573.81192124,16.66374767,481158.77389650,550.00000000,0.00000000,0.00000000,155.10621746
0xdc8626b78b37b1c0a281f27754b47355584f2e1d,,,0.00000000,1009,,,0.00000000,1172,,,0.00000000,907,,,0.00000000,645,-6.59022687,-0.29193789,-23299.35804900,1009,12.36058256,0.87378500,60433.77978400,1172,9.22128807,1.70178699,130113.27157000,907,39.84322669,2.30965310,172774.33173200,634,242769.22173200,284285.27810600,16927075.85173301,23.03993773,94792.12763196,645.00000000,0.00000000,0.00000000,68.84479923
0x710dc8c61b177687f1e3c085f694896cdc438209,6.30256910,0.43853948,10859.98244100,998,17.66001678,1.87967088,35933.30648700,1176,28.13274899,2.38231110,38003.65277800,905,1.39360870,0.08634169,3547.44509500,536,-6.90540247,-0.32862968,-17356.36509700,964,20.82765851,1.40172637,68670.21559500,1176,22.80109077,1.60314118,60601.54540600,905,20.63329479,6.49684824,505118.19048200,525,511889.49048200,584921.44974900,245080490.34346199,28.53831972,446768.73083679,265.66248718,10.43886264,170.14465098,8718.67591887
0xdd8e1542f3e8cc7bc3a8a1ef3faca01f475c65ca,,,0.00000000,571,,,0.00000000,694,,,0.00000000,553,-0.89676152,-0.33333333,-1.00000000,366,-14.05672790,-0.50514158,-225266.89487500,571,3.91062706,0.08965328,44433.72498600,694,5.41063406,0.10968576,52191.95629800,557,-2.45020351,-0.39072570,-963472.79747800,361,1068676.43252200,2499518.49694500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0xed9dcbfb16bd3b97a622bf714ba1ea205484c480,3.45518541,0.51292846,58878.01469300,1040,2.93158161,0.40255095,43376.81199800,1191,7.74070069,0.70504180,65736.21816600,842,9.54151431,1.35154030,108400.76829800,580,9.05145127,0.66052544,81095.85540600,1038,19.57397674,1.37003521,127031.73111900,1183,16.32222813,2.46205882,212382.60281300,846,44.05217754,5.30894365,323756.03266100,581,35061.15266100,340683.01837600,190411718.39636716,25.01508182,345182.49534817,277636.16104419,19.40373788,10224.06058989,59406.79041161
0x09a38ab7390424dc7a1417eec059288f7d710f4c,-1.74044508,-1.00000000,-75.40058800,1010,-1.69910248,-1.00000000,-75.40058800,1178,-1.55891432,-1.00000000,-75.40058800,839,-1.22018535,-1.00000000,-75.40058800,664,0.70673222,0.04824430,20728.63829000,1009,8.42001653,0.73273077,260998.67843100,1178,9.79470942,0.91800808,418235.01789000,848,13.38141559,0.56221602,346954.37984800,637,1304730.73984800,1566004.91313600,279394.98984027,28.85112241,15250.07643677,0.00000000,0.00000000,0.00000000,27.61347175
0x99c2cec0cd98df74fb14a8b7e6b71f0ebcc02600,39.27059756,2.41415981,6123.96263700,1119,68.83942563,4.26959448,7731.54182300,1226,17.82902820,2.01107998,14334.88431800,897,99.58889134,15.03321714,34778.82232300,570,39.27059756,2.41415981,6123.96263700,1119,68.83942563,4.26959448,7731.54182300,1226,17.82902820,2.01107998,14334.88431800,897,99.58889134,15.03321714,34778.82232300,570,259313.70232300,282856.52621000,2299555685.15136194,15.68084869,751954.44256597,2299555685.15136194,15.68084869,751954.44256597,751954.44256597
0x95392ae361dc95b3ef678230f383e9392c8fc2e2,-1.74091387,-1.00000000,-344.86409100,970,2.88586800,1.82017873,626.00353200,1174,10.34020488,81062.55498105,625.99579600,853,1.58372028,1.82011541,625.99579600,774,-8.81966740,-0.44482140,-16973.91980400,1001,-1.05214564,-0.11214796,-5761.49115100,1174,-0.28908330,-0.03166636,-2319.41680400,861,-19.77631396,-0.55986984,-40499.53054700,785,362533.17945300,404343.65712300,0.00000000,0.00000000,0.00000000,147964.04118019,6.45642126,2483.53308956,0.00000000
0xda7eff481afd2dab12e01839646f22c8b44a5ec5,-100.00000000,-100.00000000,0.00000000,1003,-100.00000000,-100.00000000,0.00000000,1169,-1.55812960,-1.00000000,-0.00150700,877,5.50353892,5.00864494,4129.47000000,550,-13.12719221,-0.49084768,-99831.12932600,1002,12.11031817,0.89455275,146143.37510400,1165,7.12795710,0.67547362,151869.74124500,857,23.35922581,34.77654292,2351900.23867900,532,555145.07867900,1459350.87845500,646513605.31468832,40.00001108,1017065.55427375,1.66374693,7.33687395,9.46356329,3102.42876591
0xb320bc46012dde9492d0b82261325d44559df288,9.10583622,1.09489400,53251.29608000,1014,20.77358094,1.71280829,74883.97493500,1171,4.84899685,0.90293368,112587.54274600,865,40.29926135,3.02494456,160657.84264700,718,8.38805550,0.99122191,48209.09744400,1012,20.40366527,1.63636160,72855.12025900,1168,4.87153797,0.97629230,121734.68914400,834,40.21081645,3.02494456,160657.84264700,715,232938.29264700,256823.30584100,31155345.53640063,22.63393391,126335.76936353,30811019.32081808,22.58095592,125341.63520106,125837.72056267
0xf5daa5233818e64f145e84c263cb78ec590fef73,7.59361871,0.97775022,75633.31694900,1055,6.62919019,0.27806397,44586.70949600,1208,0.45543090,0.08094900,15886.95251700,835,8.71720596,0.47754316,73635.47754800,628,7.36615220,0.72803585,49799.64840500,1048,1.76455212,0.15450352,20265.97060300,1199,3.84890362,0.30835263,41866.04361300,820,0.64433592,0.02863473,4100.20882000,623,195089.70882000,302428.41509100,0.16356070,10.46945522,4.23412392,4145.94459081,18.11989473,1166.72208051,70.28545989
0x1d120ac69d8dfc978a009f458615d9b24ebb5d92,1.74154601,inf,0.00722600,1003,3.30331665,inf,0.01161300,1180,0.65366185,0.33821157,0.00293500,887,2.98278098,9.55882184,12578.28617300,529,3.10087681,0.19525402,28380.21478900,1002,11.07159405,1.03337465,123008.08244200,1179,8.03407734,1.06726461,183894.46551400,905,27.02527443,3.43872043,498998.92647800,518,430860.41647800,540354.20602600,24030816.83665906,29.28107924,143539.47272195,1357519.86294297,9.09817722,10600.52778188,39007.61679961
0xe38c375c51116845a5010b06acf6681cd5ee8888,1.74118454,inf,0.00596100,1006,1.69975535,inf,0.00596100,1172,1.55891405,inf,0.00596100,842,1.53864374,inf,0.00596100,773,49.33107643,2.10603266,3014.05731000,1006,93.96107559,5.88774453,4285.61773500,1171,8.52515785,1.35635392,4031.64645200,837,87.41779668,2.34930300,6732.49680100,761,54268.91680100,226719.26981700,50363710.66688874,10.37137265,73602.92931227,13090129.02572636,0.46462263,1681.01784055,11123.30154634
0xf62edeee17968d4c55d1c74936d2110333342f30,17.32023535,1.11182554,593160.21360900,1052,5.06470239,0.55126683,409162.92603400,1194,0.38796491,0.03421765,29944.50802900,875,16.10087507,1.18330739,846108.34837100,565,26.87056649,1.25309308,658221.17416700,1052,10.41255072,0.85758617,542591.97168700,1190,6.10842212,0.42590715,298021.95043700,864,27.35837101,2.45591423,1179272.72698200,536,1407115.42698200,2285422.73201000,6893366.00618173,36.55949518,95987.76052526,58730.07617351,31.93188843,7738.46611577,27254.32135192
0x4e9bb9c33e280b4d71c551364e98dd96ab3865d1,-100.00000000,-100.00000000,0.00000000,1006,-100.00000000,-100.00000000,0.00000000,1185,-1.55891397,-1.00000000,-0.00519400,866,1.58846187,1.46587983,18201.91000000,576,6.13145923,0.51237660,19499.86607700,1006,20.11041960,1.22133071,59651.70981500,1185,14.11788330,1.39395459,77740.78678700,864,37.14486135,3.19548996,170587.59709000,578,216510.24709000,249315.51773400,49078953.93532750,22.55138981,157986.85754130,0.01243291,9.59594491,1.06997629,411.14740819
0x26547be79d157f6ed653b2f43f5d4d0f01577db8,8.92957301,1.76757402,188188.64402800,1009,21.43685479,3.71636321,283009.38232800,1181,15.63697067,3.94145716,346968.06371200,898,5.37433531,0.56474256,90791.52786500,607,11.91993560,1.52240604,162086.18211100,1009,31.15236289,3.19442966,290561.19144000,1180,26.20463125,3.67953743,351856.03341300,891,32.76082622,3.25836052,394954.53601200,612,79087.12601200,519026.04868700,139288192.27846164,27.07968107,319595.52974045,289361.36004607,20.17255572,10851.28555711,58889.91726933
0x36551daf2e97842dd94fc601dbf8a77aa51eeb9b,13.92316592,1.51613127,3121.44467300,1002,22.53266073,2.72722253,5064.76459600,1178,29.81070765,4.29769013,8634.13531000,868,6.65239843,0.55818362,5300.40000000,544,2.39416486,0.18091340,32418.04575000,1002,22.64595868,2.00433247,336397.36985400,1178,6.51335553,0.79872873,230898.12855900,869,31.20009075,4.34474784,1150426.99923100,522,676921.75923100,1088658.58379100,54303105.01292817,35.31755090,260257.29476107,401533.55054156,10.91099731,6913.93621053,42419.36272863
0x0d446c3372a9ba9cddef0eef7a1afab6dc0e8c0b,-100.00000000,-100.00000000,0.00000000,1072,-1.67967694,-1.00000000,-24391.53497500,1250,-1.58702989,-0.49999990,-24391.53000000,1056,-2.47087239,-0.99999990,-48783.06497500,907,53.33008534,3.78239425,65605281.10318404,1072,31.33583953,5.31784206,74468073.35595000,1251,41.34400179,4.39353772,69098314.30383898,1058,16.77235615,2.94819144,62399368.03045900,906,52340299.40437000,93189565.96088900,156270723.97985610,106.11704501,1326551.02645931,0.00000000,0.00000000,0.00000000,257.54135847
0x8806c12a464cf6254ffc326d1ccf89c50462ca12,,,0.00000000,1009,,,0.00000000,1182,-100.00000000,-100.00000000,-0.00152200,889,0.07045980,0.02927037,61.05000000,553,-7.17344474,-0.29955219,-107845.64297200,1009,8.18314715,0.64912648,227685.25959600,1182,9.65669264,0.97517913,360489.35410900,889,34.99131286,3.85433697,1209998.02272500,565,1208496.87272500,1417178.31840200,24856940.75419449,36.79010873,183423.47202815,0.00000469,3.23299103,0.00700385,95.76624458
0x891a46617b6997f1d809147bb0c9d62e4af2271a,-18.64848840,-0.64353341,-135000.25897200,1067,-3.16188460,-0.24900134,-46386.30782400,1203,1.64291857,0.13570362,21865.42712500,872,1.94542657,0.14045118,22272.15449600,587,-22.70961461,-0.65699380,-163859.25146600,1059,-3.53119996,-0.27774726,-75793.18960200,1198,1.45211887,0.15830933,33899.44816900,846,12.75142311,0.96078433,178356.56757700,591,130865.42757700,1119221.27916800,102.03761755,21.86091562,220.82513408,0.05041540,14.23147561,3.19544629,26.56378843
0xa75d5997a01451f9665b007ebf22374ea50a5290,,,0.00000000,570,,,0.00000000,683,,,0.00000000,539,-100.00000000,-100.00000000,0.00000000,421,-24.13880522,-0.57595406,-256550.44258800,571,10.04104198,0.32975077,87295.76365400,683,0.23146702,0.02492671,9543.66024600,538,14.43268535,0.64981711,158893.00698600,422,2282325.61698600,2539353.58901700,8292.07692765,22.40596917,2040.30641613,0.00000000,0.00000000,0.00000000,10.10026340
0xcf8e93f898645bc6866ffaf7190f1fb73907efc1,,,0.00000000,1069,,,0.00000000,1243,,,0.00000000,914,-100.00000000,-100.00000000,-1.00000000,623,3.91015136,0.12841707,136338.81396400,1069,11.68885574,0.57522636,693537.31111500,1243,14.21480838,2.18769404,3415438.54895800,914,12.97835869,1.45150151,3991274.07633200,605,4892268.98633200,6527331.08854300,3034006.81711573,52.10879308,90765.18360319,0.00000000,0.00000000,0.00000000,67.36660285
0xa7df5fb1cf7b04a53ecdf195a2bc2123e707b38e,-0.67120859,-0.04028441,-1835.72298800,1008,4.00176448,0.47388348,24903.56026600,1162,-0.16062586,-0.01307781,-802.20046000,857,-9.41199490,-0.41271359,-36443.53865500,643,2.70642388,0.17596460,7510.07536100,1008,12.78927522,1.58982011,63029.48509900,1162,16.17065605,2.01405116,67286.11651300,857,9.11013423,0.32031089,25418.65653700,641,249714.31653700,263505.67791000,125027.38851469,15.40960781,5448.71592108,0.00000000,0.00000000,0.00000000,16.50562922
0xbbf7d7a9d0eaeab4115f022a6863450296112422,-11.50386684,-0.44794771,-35473.37230400,1009,2.19116916,0.12708952,10924.63859900,1183,4.03150251,0.38118345,30258.77426500,821,18.34453191,0.49342012,37230.69584800,768,-10.32684734,-0.35822464,-30910.61357900,1047,2.19116916,0.12708952,10924.63859900,1183,4.03150251,0.38118345,30258.77426500,821,18.34453191,0.49342012,37230.69584800,768,458769.74584800,591036.97715200,55715.63994185,16.53688148,3903.39206808,55715.63994185,16.53688148,3903.39206808,3903.39206808
0xe867fbdad3291530e41530301ecb77693850c78e,28.06965202,3.43387619,2599661.19484400,1076,56.02714030,5.28500594,3369583.92015300,1254,62.39166824,7.00483010,3769948.22397100,948,70.39405715,17.59035424,5886017.01492100,581,4.47361107,0.20056917,1027982.99836500,1042,35.21923442,2.76183763,8698088.04897300,1253,18.80073601,2.35154299,10771297.11328800,968,51.33142811,6.52620639,15892445.91634100,570,25897788.78634100,27199413.62910600,397996547.85569084,74.74877318,1491226.87403847,6098071678.62501335,59.38164779,4637121.84101905,2629638.89298861
0x288ed4efc8fbd1e42a06fe083ea942d20c90b336,22.07756089,2.14872893,221304.47953000,1008,16.52359954,1.45223588,224776.41907600,1187,11.38376549,1.75388695,319250.13156400,872,56.64746848,4.68456273,579598.04607900,641,22.32619258,3.93231831,120258.87377200,972,23.52091021,2.79642174,121746.29296200,1186,11.69802427,2.02333086,280153.61724900,881,74.32317174,13.40759409,597980.87655200,634,821726.46655200,823056.37070600,1394729680.54318476,31.34737392,1170701.52983777,112167474.82816124,31.27455460,331226.14099427,622709.36237080
0x200ab08cf5e1e691fb034c244bc78fb1f993ae9f,-100.00000000,-100.00000000,0.00000000,1006,-100.00000000,-100.00000000,0.00000000,1182,1.55827034,1.00000376,0.00213600,862,-2.29243627,-1.01669629,-17614.93534500,634,-0.26557211,-0.01680062,-2571.59084900,1006,13.81650825,1.21728679,160484.69683400,1182,8.02707792,0.89943050,139374.84491900,896,25.38398808,1.16933088,184938.60126700,646,429941.60126700,501239.77706300,3858241.84733836,23.80857100,46765.76611299,0.00000000,0.00000000,0.00000000,48.35585079
0xb28cf8649d1cda2975d290f04ea4cc4db7b3828e,-18.59509955,-0.78755962,-4856674.94126500,1083,-5.75578913,-0.45496190,-2072729.27132600,1248,4.94930458,0.39321853,1391314.11668900,926,10.42698454,0.57084466,1830552.30047700,652,-20.79941516,-0.68371954,-4876025.08111900,1083,-2.76685659,-0.20304368,-1170831.84863900,1248,3.30294296,0.20568770,990391.87647900,944,18.76783339,0.95334367,3325916.35153400,668,5851719.22153400,11274215.39978500,411.94342808,48.67152802,987.85629186,70.58730805,43.63527210,366.60720698,601.79334996
0x7d60b021dc8f95b17e58a7f1ffdff364eabeec0d,,,0.00000000,1006,,,0.00000000,1175,1.55785666,5.12092766,0.00746300,900,-4.76737280,-0.99890797,-22755.10000000,556,-7.75942658,-0.34338932,-207131.06614800,1006,20.49526484,1.21829251,518412.96448600,1175,-1.10554241,-0.10005174,-70860.39562400,900,27.44874896,4.38452384,2349587.06963400,530,1369972.69963400,2394498.07577100,39354.67769911,26.81017607,5318.60632977,0.00000000,0.00000000,0.00000000,16.30737001
0x18eec6451070b487933000185f986e8d3be68195,6.09880594,0.59892708,79251.37266600,1111,2.42760319,0.25857626,40239.62164900,1220,2.48262417,0.28373233,37121.74661300,856,35.82438779,7.54681836,383152.34254000,565,6.75755329,0.44370773,52092.24156500,1110,0.82724019,0.07084790,8554.34013000,1214,2.28135601,0.17667624,21051.17223900,841,38.75899230,18.86888551,766551.90081400,537,278020.83081400,447800.38992200,18215503.32233858,29.50726259,125935.88822907,11114234.64839451,26.12675479,87101.42294181,104733.92508730
0x01ffcc7285866e5cee14c8e807cb2e8d5f61079f,-2.93478504,-0.31726254,-10528.65290900,1035,-7.88585899,-0.79522450,-47399.00326500,1191,43.58938940,-0.86156344,-64232.41876800,808,-1.94583539,-0.90501278,-85126.69311800,587,3.86375479,0.25566086,48117.53299900,1034,20.25289773,1.53403563,258567.29292400,1184,13.35880462,1.78957440,331363.71307600,842,28.31238594,5.45612686,928888.01342800,542,718924.56342800,866319.05959800,158001450.97600922,34.26907010,430757.50961746,0.00000000,0.00000000,0.00000000,146.75788047
0x724e0fec730291dcc057310a6dbba9ef30c9a7b0,-6.87623486,-0.35512247,-51400.40308900,1002,7.81031239,0.48301571,51922.46151800,1179,-1.80999838,-0.15971704,-23298.64181000,893,2.02869370,0.09992988,19829.86258000,578,-6.19370675,-0.32527906,-57392.03202400,1002,10.35847530,0.66970116,86923.61605500,1178,1.81333037,0.14702214,24824.96039900,884,5.97858676,0.28879928,68913.26260200,563,252442.93260200,480801.31764000,2877.99210371,18.26299986,979.75370563,0.09900798,9.80683430,3.08577273,54.98451845
0xc51893732e9542a493f4bd4bccabd41d4a8862e1,-10.57055569,-0.76269711,-1573.49792100,1005,-13.83294335,-0.68116274,-1520.47470100,1163,-9.44001958,-0.59147926,-1245.69059200,827,8.32617084,3.59619914,16349.30000000,535,-12.59442998,-0.63203955,-1643.60310100,1005,-4.30612583,-0.20946015,-801.53440200,1163,-4.44035321,-0.45506387,-1910.53746500,805,23.32702021,4.34885984,110734.83723100,516,843.28723100,302888.11858500,15.54033998,11.65832398,45.95855632,1.90955373,7.95204993,10.98866768,22.47272352
0x5772763f0804dca7f102888f954816eeb19506fe,-13.34246426,-1.01315776,-1914691.05311200,1439,11.57254458,-0.92578060,-1639153.07102600,1445,12.80443681,-0.94291192,-2068489.72233900,1111,-13.28095545,-1.00515403,-3954543.09458900,1037,55.69843550,-1.02272083,-1966748.55051800,1424,-8.50197964,-0.93404093,-1367465.93857000,1413,-0.33140593,-1.13285163,-1803266.90011300,1061,-9.74718981,-0.32017774,-662021.11834100,914,20156.32165900,3443806.15076500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0x25652b7750934c68e78d5a8dd643ffec9dc9cc37,-15.25620086,-0.51514240,-289434.01295200,2218,4.65662975,0.31519520,127236.32855100,1411,11.06017589,0.80777899,295216.58026100,950,12.96121786,0.40035740,168967.08000000,778,-10.17915577,-0.39968809,-199966.17143700,2363,4.65662975,0.31519520,127236.32855100,1411,11.06017589,0.80777899,295216.58026100,950,12.96144180,0.40035740,168967.08000000,804,0.00000000,1312582.33303900,89892.63664697,0.00000000,0.00000000,86982.65511369,0.00000000,0.00000000,0.00000000
0xb461032f8d9db2273b9c14fc4a4344e66459cf61,-100.00000000,-100.00000000,0.00000000,1008,-100.00000000,-100.00000000,0.00000000,1164,1.55813398,1.00000017,0.00093500,869,-3.52367294,-0.99922964,-37595.71000000,620,16.86350027,1.67090463,190975.71710700,1009,39.32038443,3.80220694,362705.93797400,1165,17.08340885,2.89219572,458483.11042500,868,10.37842165,0.45086717,271266.99172300,619,10.28172300,1151115.82563600,653669.36320262,19.35891743,15651.65018124,0.00000000,0.00000000,0.00000000,27.97467621
0x51396d7fae25d68bda9f0d004c44dcd696ee5d19,,,0.00000000,1005,,,0.00000000,1184,,,0.00000000,896,,,0.00000000,548,11.09783975,1.26088496,68968.13739200,1005,26.86778945,2.12651962,126615.85652500,1185,7.86389679,0.99622756,113318.07364000,884,-0.30032972,-0.05700322,-41041.82770300,531,0.21229700,963532.24608300,0.00000000,0.00000000,0.00000000,548.00000000,0.00000000,0.00000000,0.00000000
